id,first_name,last_name,position,weight
76437,Clayton,Prince,QB,211
76438,Adam,Arnold,SS,205
76439,Rafael,Collazo,WR,192
76440,Bozena,Nicodemus,RB,206
76441,Martin,Montes,ILB,237
76442,Gregory,Simpson,C,284
76443,Donnell,Armour,WR,217
76444,Jesse,Vela,C,298
76446,John,Collister,DE,282
76447,David,Chen,P,184
76448,Douglas,Hester,K,198
76449,Bruce,Beschorner,WR,182
76450,Bruce,Wolfe,SS,196
76451,Thomas,Ledebuhr,OG,283
76452,Jonathan,Mendoza,DE,274
76453,Donald,Kane,P,193
76454,Eduardo,Uriostegui,OLB,219
76455,Gerald,Sims,QB,225
76456,Sam,Lange,ILB,225
76457,Michael,Stuart,SS,194
76459,Francis,Manlutac,TE,234
76460,James,Kincaid,RB,209
76461,Michael,Brunson,RB,223
76462,Richard,Heimbach,CB,195
76463,Rafael,Jimenez,DE,241
76464,Sheldon,Turner,OLB,247
76465,Kevin,Ward,CB,179
76467,David,Fullen,QB,207
76468,Robert,Mayes,WR,195
76469,Adam,Kingsbury,TE,257
76471,Joseph,Sutton,OLB,245
76472,James,Brigham,DT,285
76473,Carlos,Gomez,DE,281
76474,Keith,Rahimi,TE,245
76475,Curtis,Duffy,OG,279
76476,Benjamin,Lynch,OT,300
76477,Brendan,Mcrae,WR,172
76478,Erwin,Coleman,FS,196
76479,Joseph,Conti,QB,219
76480,Eric,Papageorgiou,WR,224
76482,Henrik,Chong,WR,175
76483,Manju,Ho,FB,223
76484,Harold,Vestal,CB,183
76485,Daniel,Amaral,ILB,241
76486,Mark,Carozza,WR,189
76487,Charles,Francois,DE,289
76488,Donald,Calisi,DT,287
76489,Stanley,Jones,OG,286
76490,Robert,Tucker,CB,193
76491,James,Wolf,FB,226
76492,Olivier,Lillard,WR,198
76493,Francisco,Guerreroperez,WR,196
76494,Harold,Wise,QB,232
76495,Keith,Kennon,FS,196
76496,William,Scranton,RB,221
76497,Richard,Robertson,DT,310
76498,David,Kivett,OT,302
76499,Michael,Kim,QB,219
76500,Michael,Fugate,WR,176
76501,David,Castor,OT,283
76502,Bradley,Budny,WR,192
76503,Johnny,Livingston,ILB,216
76504,Nevin,Petersen,WR,187
76505,Marco,Delacruz,WR,192
76506,Mark,Coreas,QB,202
76508,Orville,Stewart,C,278
76509,Arthur,Nunez,ILB,225
76510,Jessie,Estevez,DE,279
76511,Don,Sartin,K,193
76512,John,Thompson,DE,253
76513,Peter,Fagan,RB,182
76514,Gordon,Nichols,C,284
76515,John,Davenport,WR,218
76516,Carl,Edwards,OLB,228
76517,Kent,Tarrant,ILB,230
76518,Kyle,Nagy,SS,200
76519,James,Groth,ILB,232
76520,Jere,Swenson,FB,222
76521,Roy,Mcmillen,DE,295
76522,Jaime,Maisonet,DE,292
76523,George,Fuentes,OG,299
76524,James,Haefele,TE,228
76525,James,Rust,OLB,257
76526,Mark,Day,FB,254
76527,Trevor,Strawn,DE,246
76528,Mark,Salmon,CB,193
76529,Ronald,Connors,FS,201
76530,John,Arch,C,284
76531,Anthony,Williams,RB,203
76532,James,Brown,WR,172
76533,Ravi,Nguyen,OLB,252
76534,Todd,Matthews,QB,231
76535,Mark,Harrigan,FS,191
76536,Juan,Castillo,OLB,250
76537,Stewart,Munoz,DT,314
76538,Hung,Jue,CB,186
76539,Robert,Lunghi,DE,238
76541,William,Lack,OLB,235
76542,Johnny,Graham,OLB,227
76543,Rami,Reynolds,DT,280
76544,Sergio,Lugo,ILB,220
76545,Mario,Caro,QB,215
76546,Marshall,Blevins,ILB,228
76547,Tony,Spears,OT,292
76548,Ivan,Thompson,OT,291
76551,Bryan,Claflin,TE,231
76552,John,Oregel,QB,223
76553,Hoang,Kocher,DT,298
76554,Thomas,Greer,RB,220
76555,Tom,Hicks,DT,288
76556,Jeffrey,Reis,WR,179
76557,Alan,Thompson,FB,238
76558,Robert,Bowen,RB,215
76559,Keith,Bly,DT,310
76560,Bina,Mcmullin,SS,196
76561,Robert,Thomas,FS,200
76562,Kevin,Mulcahy,CB,181
76563,Phillip,Purcell,TE,227
76564,Larry,Zarazua,C,297
76565,Joseph,Pasternak,TE,246
76566,Alex,Urquidi,WR,223
76567,Luis,Mcintire,ILB,226
76568,Christian,Garcia,QB,237
76569,Thomas,Alston,CB,186
76570,Nathaniel,Tipton,ILB,227
76571,Patrick,Moussa,FS,206
76572,Elie,Fagan,DT,315
76573,Donald,Jenkins,ILB,229
76574,Robert,Holsworth,OLB,235
76575,Jaime,Gonzales,DE,249
76576,Daniel,Czajkowski,TE,228
76577,Manuel,Santiago,CB,187
76578,Benjamin,Berg,WR,192
76579,James,Santucci,TE,260
76580,Jorge,Martinez,OLB,241
76581,Son,Ronquillo,CB,188
76582,Brian,Reilly,TE,233
76583,Reginald,Triplett,SS,200
76585,Nolan,Duncan,WR,174
76586,Stephen,Schweitzer,RB,200
76587,Kevin,Parra,FB,244
76588,Henry,Goins,WR,186
76589,Michael,Hill,DE,297
76590,Renato,Silva,QB,215
76591,David,Shambo,WR,190
76592,Bryn,Maul,SS,199
76593,Oscar,Suastegui,FB,241
76594,Robert,Ellis,DE,235
76595,Dwight,Stout,CB,186
76596,Alan,Kohrt,DE,270
76597,Brian,Erhardt,WR,220
76598,David,Morrison,OT,281
76599,Timothy,Bratten,OG,296
76600,Blas,Cruz,OT,280
76601,Thomas,White,QB,218
76602,Barrett,Eaton,RB,193
76603,Fe,Martinez,WR,190
76604,Juan,Cruz,SS,197
76605,Robert,Bradish,QB,223
76606,Thaddeus,Conde,OG,298
76607,Juan,Myers,OLB,228
76608,Isaac,Castaneda,SS,188
76609,Ernest,Givhan,RB,197
76610,Benjamin,Kaur,TE,241
76611,Jerome,Smith,OLB,233
76612,Michael,Connell,CB,187
76613,Stanley,Walker,ILB,229
76615,Deric,Millender,QB,210
76616,Shawn,Comstock,CB,187
76617,Lawrence,Olson,C,286
76618,Long,Kim,WR,167
76619,Elie,Breunig,WR,195
76620,Kenneth,Mandadi,RB,207
76621,Herman,Peterson,DE,241
76622,Jeffrey,Kuhns,SS,208
76623,David,Kemp,SS,207
76624,Serafin,Gomez,WR,193
76625,Kenton,Ayele,DT,296
76626,Michael,Simpson,FB,238
76627,Daniel,Hovey,DT,293
76628,James,Carriker,TE,252
76629,Brian,Heller,RB,187
76630,Ronald,Boyd,ILB,239
76631,Jesse,Goben,K,188
76632,Chong,Chhin,K,181
76633,Donald,Boddy,RB,198
76634,Jason,Sundheim,QB,198
76635,Joe,Herrera,QB,222
76636,Peter,Deming,DE,283
76637,Bruce,Millen,TE,245
76638,Darian,Tipton,P,186
76639,Brian,Heath,WR,190
76640,Paul,Robinson,DE,269
76641,Joel,Harding,WR,170
76642,Mark,Decker,CB,203
76643,Earl,Dehart,FS,200
76644,Donald,Shirley,QB,211
76645,Robert,Cardin,QB,210
76646,Salvador,Bermudez,OT,287
76647,Robert,Hocker,SS,204
76648,Richard,Rives,DE,248
76649,Dale,Niemann,CB,183
76650,Theodore,Aldape,QB,221
76651,Dario,Ramirez,ILB,226
76652,Andrew,Zelenski,TE,225
76653,Harold,Taylor,OG,287
76654,Randy,Deck,DE,292
76655,Thomas,Magallon,OT,310
76656,Robert,Gray,K,186
76657,Jose,Cruz,OT,301
76658,David,Strommen,OT,289
76659,James,Russo,CB,202
76660,Steven,Decker,CB,196
76661,Yevgeniy,Hufnagel,OT,299
76662,Luca,Jaeger,DE,269
76663,Aaron,Brodeur,CB,193
76664,Deepak,Rajendran,K,183
76665,Alejandro,Vega,QB,204
76666,Felipe,Acosta,C,291
76667,Paul,Baxter,RB,225
76668,Lucas,Kidwell,ILB,233
76669,Bryan,Mcfann,FS,199
76670,Ronald,Harley,OLB,225
76671,Brian,Bair,OG,298
76672,Jeffrey,Flores,OT,283
76673,Taylor,Fry,WR,192
76674,James,Romm,DT,283
76675,Phillip,Frankel,CB,179
76676,David,Edwards,DE,254
76677,Leonel,Escobar,ILB,237
76678,Bernard,Simpkins,DE,274
76679,Mark,Nichols,P,189
76680,Matthew,Forgue,RB,200
76681,Mark,Willis,WR,172
76682,Brian,Peterson,P,189
76683,Ronald,Morris,RB,200
76684,Carlton,Washington,OT,287
76685,Antonio,Ramires,WR,224
76686,John,Kirby,RB,207
76687,William,Dunfield,OT,302
76688,Grady,Urbani,DE,290
76689,Marcel,Floyd,SS,197
76690,David,Saleh,OLB,248
76691,Daniel,Spear,OT,299
76692,Leonard,Rose,QB,222
76693,Joel,Burgess,TE,241
76694,Thomas,Reed,QB,236
76695,James,Logan,RB,211
76696,Keith,Palmer,C,277
76697,Anthony,Mcintosh,DT,304
76698,Austin,Schulze,OLB,240
76699,Trevor,Yount,WR,186
76700,Brian,Obuch,SS,195
76701,Douglas,Gerdon,OT,288
76702,Mario,Rojas,WR,193
76703,Timothy,Mostella,RB,203
76704,James,Grimberg,DE,243
76705,David,Sweeney,FB,237
76706,Bruce,Billen,CB,188
76707,John,Benefield,CB,181
76708,Ronald,Brown,QB,194
76709,Thomas,Burt,DE,234
76710,Nathan,Dopp,QB,221
76711,John,Raines,OT,293
76712,Joshua,Noble,K,192
76713,Eloy,Martinez,OLB,234
76714,Michael,Vidales,WR,191
76715,Leroy,Person,C,286
76716,Michael,Engelhardt,OT,303
76717,Daniel,Coggins,FB,229
76718,Larry,Frederic,OG,290
76719,Ricardo,Rodriguez,CB,184
76720,Jonas,Tran,CB,186
76721,Arlyn,Travis,RB,194
76722,Richard,Bowden,OT,284
76723,Eric,Richard,WR,208
76724,Nathaniel,Harwell,ILB,225
76725,Devin,Brown,DE,237
76726,Leonard,Lawton,FS,204
76727,Richard,Marsh,QB,227
76728,Israel,Rodriguez,CB,187
76729,Dale,Barner,RB,207
76730,Willie,Fleming,RB,196
76731,Joseph,Nolan,OT,285
76732,Larry,Meeks,DT,290
76733,David,Person,ILB,229
76734,Robert,Hardin,OT,296
76735,Declan,Poma,OLB,250
76736,Travis,Meyer,TE,217
76737,Willard,Rankins,OLB,245
76738,Thomas,Franklin,OLB,236
76739,Randall,Mccoy,DE,249
76740,Michael,Stefanski,OT,303
76741,John,Tetreault,CB,197
76743,Jose,Martinez,WR,173
76744,Michael,Yi,CB,195
76746,Damian,Urzua,TE,255
76747,Cedric,Coleman,OG,288
76748,Patrick,Kelly,DE,240
76749,Shawn,Ruskin,DE,293
76750,Gary,Schaber,OT,304
76751,Donald,Drake,DT,290
76752,James,Bencivenga,DT,289
76753,John,Longo,QB,210
76754,Juan,Penaloza,WR,220
76755,Luis,Vazquez,DE,246
76756,Errol,Futrell,QB,226
76757,Richard,Haas,OT,285
76759,Thomas,Lattin,CB,184
76760,Carlton,Gilbey,RB,228
76761,Benjamin,Keller,OT,309
76763,Edward,Detweiler,RB,195
76764,Dimitri,Deis,RB,195
76765,John,Marshall,OT,304
76766,Ramon,Nava,OT,292
76767,Pradeep,Hsu,RB,217
76768,Milton,Delgado,SS,204
76769,David,Delrio,DE,233
76770,Jeremy,Combs,SS,199
76771,Stephen,Amyx,WR,188
76772,Charles,Vultaggio,QB,228
76773,Chad,Flowers,C,282
76774,Michael,Connor,OG,297
76775,Jay,Person,QB,219
76776,Michael,Sowa,QB,219
76777,Steven,Onan,OT,297
76778,Randall,Blevins,OG,294
76779,Nathaniel,Strickland,C,304
76781,Earl,Hubbard,DT,311
76782,Martin,Garcia,DT,299
76783,Frank,Thomas,WR,195
76785,Joaquim,Palm,FB,247
76786,Mark,Rosenberg,C,298
76787,Alonso,Colon,FB,244
76788,Peter,Walseth,SS,195
76791,Mitchell,Bruno,RB,219
76792,Reginald,Briscoe,RB,212
76793,Michael,Hamilton,SS,208
76795,Aaron,Armstrong,RB,211
76796,Michael,Suhr,ILB,220
76797,Jeffrey,Knox,C,281
76798,Joshua,Ashley,DE,304
76799,Richard,Macedo,RB,204
76800,Robert,Brooks,RB,214
76801,Ronald,Jahn,CB,179
76802,Henry,Helfrich,DT,304
76803,David,Martin,CB,188
76804,Edmond,Brockman,ILB,236
76805,Kenneth,Babu,OT,295
76806,Eliseo,Silva,RB,214
76807,David,Simon,OG,288
76808,Michael,Robbins,FS,197
76809,Alan,Gramkow,WR,190
76810,David,Mahony,DT,283
76811,Thomas,Roberts,DE,288
76812,Kyle,Brown,OLB,224
76813,Erwin,Ware,OLB,228
76814,Thomas,Lloyd,OG,292
76816,Edward,Vanderkelen,QB,221
76817,Robert,Dean,OT,294
76818,Rick,Donoghue,QB,230
76819,Joseph,Kiker,DE,274
76820,Ray,Boyd,DT,298
76821,Stanley,Riggins,FS,207
76822,Peter,Vermillion,OLB,237
76823,Edwin,Stroh,CB,185
76825,Ronald,Dewall,OLB,232
76826,Claudio,Ortega,FS,197
76827,Gerald,Kleinman,P,186
76829,Thomas,Defrees,WR,194
76830,Charles,Gonzales,WR,173
76831,Victor,Herrala,P,187
76833,Lon,Anderson,WR,181
76834,Benito,Castro,CB,182
76835,Glenn,Griggs,OT,292
76836,Christopher,Sharp,SS,208
76837,Ray,Scott,OT,297
76838,Kevin,Bynoe,OT,290
76840,Joseph,Fahringer,OLB,231
76841,Joseph,Prager,CB,191
76842,Lorenzo,Gonzalez,OT,288
76843,Richard,Stledger,CB,191
76844,Russell,Hunt,SS,213
76845,Christopher,Kasko,ILB,254
76846,William,Mears,DT,285
76847,George,Starks,WR,183
76848,Richard,Crossland,DE,284
76849,Alan,Sanford,OT,278
76850,Louis,Alavez,DT,286
76851,Steven,Clark,OLB,244
76852,Jason,Lowe,RB,200
76854,Richard,Lueck,ILB,248
76855,Raul,Rodriguez,P,187
76856,Wieslaw,Davis,WR,190
76857,Horacio,Padilla,QB,222
76858,Brian,Harvell,DE,287
76859,Joseph,Newman,WR,190
76861,Ralph,Padilla,FS,209
76862,Dale,Williams,WR,229
76863,James,Adams,TE,240
76864,Paul,Sweet,SS,193
76865,John,Cook,RB,198
76866,Todd,Lannes,DE,286
76867,Edward,Coogan,TE,225
76868,Matthew,Francella,OLB,236
76869,Juan,Meneses,ILB,234
76871,Shawn,Casner,CB,190
76872,Abel,Colom,OG,303
76873,Christopher,Heberer,WR,193
76874,Kenneth,Meyer,DT,320
76875,Linwood,Noble,WR,173
76876,John,Price,CB,188
76877,Leonard,Brown,WR,208
76878,Scott,Creech,C,282
76879,Vicente,Vasquez,P,178
76880,Ramon,Hinkelman,P,210
76881,Gregory,Clark,QB,225
76882,Kevin,Brown,DE,231
76883,Stanley,Dechambeau,TE,243
76884,Daniel,Moore,OT,297
76885,David,Alvey,QB,218
76886,Joey,White,DE,285
76887,Anthony,Gomes,DE,280
76888,Robert,Affholder,FS,195
76889,Herman,Paul,OLB,235
76890,Lawrence,Williams,RB,210
76891,Ted,Hassan,RB,195
76892,Myron,Kelley,RB,210
76893,Sebastian,Taboada,RB,209
76894,John,Cheramie,CB,182
76895,John,Sherril,WR,177
76896,Jason,Dinardo,OT,290
76897,Mark,Howell,FS,194
76898,Dion,Lewis,OLB,228
76899,Manuel,Crisostomo,OLB,250
76900,Jamie,Goldstein,WR,172
76901,Randall,Eberhardt,SS,206
76902,Marcus,Pouncy,CB,194
76903,Jorge,Trujillo,SS,216
76904,Timothy,Darragh,P,182
76905,Kevin,Karwowski,QB,212
76906,Stephen,Hawkins,SS,196
76907,Marion,Moyers,OG,286
76908,Christopher,Carpenter,OG,287
76909,John,Jackson,WR,193
76910,Howard,Smigel,DE,231
76911,Michael,Reyes,OG,291
76912,Geoffrey,Rhoads,OG,298
76913,Larry,Wheeler,SS,203
76914,David,Bagley,CB,182
76915,Rafael,Castro,DE,264
76916,David,Patrick,RB,229
76917,David,Kees,ILB,241
76918,Samuel,Chang,C,293
76919,Mark,Soderlund,SS,199
76920,Scott,Pinnick,WR,170
76921,Stephen,Bennett,OT,300
76922,Francis,Kaur,DE,244
76924,Mark,Mcpherson,DE,254
76925,Philip,Dobbins,TE,249
76926,David,Ricco,DE,285
76927,Danny,Olivares,RB,204
76928,Mark,Jackson,DE,266
76929,Jose,Torres,CB,196
76930,Carlos,Perez,TE,255
76931,Clifford,Redmond,QB,215
76932,Charles,Daisy,OLB,237
76933,Scott,Ryan,RB,195
76934,Steven,Moore,CB,183
76935,Lawrence,Bloom,SS,207
76936,Ronald,Mancini,RB,219
76937,Lloyd,Cooke,WR,172
76938,Leonard,Vincent,OLB,231
76939,John,Wright,SS,202
76941,Ryan,Calton,CB,186
76942,Stephen,Padden,DT,311
76943,Frank,Kirk,OLB,259
76944,Trace,Holifield,SS,201
76945,Michael,Bourdeau,WR,224
76946,Kirk,Leclair,CB,184
76948,Dilip,Thompson,DE,242
76949,Eric,Souza,WR,196
76950,Thomas,Rich,CB,179
76951,Dustin,Belanger,RB,201
76952,Elias,Magana,RB,207
76953,Joseph,Ausmus,QB,238
76954,Gary,Lewis,WR,187
76955,Alonzo,Cotton,CB,187
76956,Frederick,Kirk,RB,211
76957,Jason,Bowie,OLB,251
76958,Joseph,Burgos,C,298
76959,Bryan,Cook,TE,223
76960,Colin,Roach,OG,299
76961,Kenneth,Ralston,WR,195
76962,Robert,Heuser,RB,206
76963,Rafael,Hernandez,WR,193
76964,Leonardo,Lopez,TE,256
76965,Christopher,Bower,OT,294
76966,David,Hicks,DE,301
76967,Timothy,Reardon,DE,252
76968,Willie,Swinton,P,199
76969,Jeffrey,Lilly,CB,198
76970,Brian,Warren,WR,217
76971,Theodore,Miller,CB,192
76973,Jose,Torres,DE,235
76974,Christopher,Centonze,OLB,230
76976,Brian,Podgorski,RB,212
76977,Jonathan,Allen,WR,187
76978,Shawn,Hail,OLB,235
76980,Ron,Ruhe,DE,302
76981,Armando,Eaton,OT,292
76982,Russell,Ando,OT,301
76983,Francis,Goodman,RB,197
76984,Stuart,Bilyeu,CB,187
76985,David,Gaither,DE,240
76986,David,Benham,DT,288
76988,Michael,Tomaine,DE,272
76989,Howard,Beebe,DE,235
76990,Anthony,Sylvester,DE,288
76992,Michael,Penner,WR,192
76993,Patrick,Hayes,TE,234
76994,Edwin,Ramirez,CB,198
76995,Guillermo,Gonzalez,QB,227
76996,Michael,Hadorn,DE,302
76997,William,Chapman,SS,203
76998,Andre,Green,RB,213
76999,James,Wertz,DE,241
77000,James,Hudgins,WR,192
77001,Jeffery,Shaner,WR,196
77002,Terence,White,DE,288
77003,Alfonso,Morello,FB,239
77004,Frank,Dhillon,QB,217
77005,Jack,Teneyck,ILB,229
77006,Leonardo,Murillo,DE,278
77007,Jose,Perez,C,290
77008,William,Huffman,SS,197
77009,Thomas,Hammond,OG,294
77010,John,Campbell,CB,185
77011,John,Kerschen,DE,246
77013,Philip,Huang,SS,197
77014,Ryan,Smith,SS,192
77015,Oscar,Smith,OT,283
77017,Charles,Harvey,DE,279
77018,Dallas,Brown,OT,307
77019,Scott,Longacre,WR,204
77020,Karl,Noel,CB,188
77022,Jeffrey,Shirley,DE,301
77023,Darrell,Bufkin,OLB,233
77024,James,Ramirez,K,181
77025,James,Clayton,OT,298
77026,Alfonso,Aburto,C,285
77027,Jeffrey,Glaser,WR,189
77028,James,Price,FS,190
77029,Roger,Lau,DE,237
77030,Juan,Sustaita,RB,189
77031,John,Decker,CB,187
77032,Alphonso,Robinson,DE,273
77033,Emanuel,Perez,OLB,229
77034,Paul,Evans,QB,206
77035,Roger,Miller,CB,196
77036,Todd,Nier,RB,203
77038,Robert,Watts,WR,218
77039,Pascual,Lozano,SS,198
77040,Raymond,Delarosa,QB,223
77041,Rodrigo,Veloz,DE,237
77042,Dan,Avila,DE,287
77043,Michael,Tyree,TE,228
77044,Jason,Brown,DE,295
77045,Sean,Pentz,DT,293
77046,Jesus,Duron,OG,298
77047,Yung,Koli,DT,307
77048,Jesus,Delafuente,DE,272
77049,Kevin,Dean,RB,210
77050,Billy,Hollinger,QB,207
77051,Hamid,Farris,FB,230
77052,Phillip,Sheldon,RB,203
77053,Roque,Menolascino,WR,171
77054,Brian,Peterman,DT,287
77055,Louis,Davila,DT,284
77056,John,Snyder,CB,191
77057,Jeffrey,Green,CB,186
77058,Edward,Walker,OLB,242
77059,David,Brammell,OT,310
77060,Alonso,Benitez,DT,274
77061,Larry,Butler,QB,236
77062,Benjamin,Watley,DE,249
77063,Jason,Flores,C,282
77065,Gary,Taber,OT,305
77066,George,Strauss,DE,280
77067,Jeffrey,Lanciotti,FS,195
77068,Jonathan,Bethke,QB,203
77069,William,Garner,DE,273
77070,Albert,Adams,OG,286
77071,Felipe,Gonzalez,CB,192
77072,Joseph,Johnson,WR,217
77073,Douglas,Wright,CB,197
77074,Manuel,Hall,RB,208
77075,Ronald,Hertig,C,295
77076,Jason,Mcglynn,P,191
77077,Roberto,Londono,DE,262
77078,Jason,Sweet,SS,198
77079,Michael,Schneider,OT,297
77080,Thomas,Dimond,RB,206
77081,Kirk,Jackson,TE,251
77082,Louis,Kirksey,CB,183
77083,Zane,Yocum,DE,240
77084,Louis,Merritt,P,195
77085,Xin,Espiritu,P,190
77086,Yi,Banting,ILB,206
77087,Paul,Sun,DE,246
77088,Robert,Jacobson,TE,245
77089,Nick,Gardner,DE,266
77090,Adam,Mostoller,FS,208
77091,Gerard,Darr,FS,194
77092,Yong,Yu,OG,280
77093,Joseph,Kerr,FS,204
77094,Huan,Hodgins,OT,285
77095,Dean,Yoshimoto,DT,283
77096,Eric,Kwok,DT,273
77097,Daniel,Lowe,DE,279
77098,Scott,Lozier,WR,189
77099,Horace,Delorme,FB,244
77100,Joao,Horne,K,192
77101,Gregory,Murphy,CB,184
77103,Charles,Morgan,WR,169
77104,David,Manning,ILB,220
77105,Mario,Ramosmartinez,RB,195
77107,David,Hogland,QB,224
77108,Robert,Yetter,RB,225
77109,Michael,Waldridge,OLB,244
77110,Phillip,Shoup,RB,206
77111,Rick,Perrone,RB,197
77112,Peter,Zertuche,OLB,244
77113,Benjamin,Cruz,TE,234
77115,Michael,Klas,OLB,219
77116,Steven,Hershkowitz,QB,222
77117,Tomas,Carrillo,ILB,231
77118,Jeffrey,Schmidt,OG,299
77119,Robert,Baptista,FB,235
77120,Ronald,Daniels,DE,284
77121,Lee,Komperda,OT,278
77122,William,Banuelos,SS,195
77123,Samuel,Coleman,OG,290
77124,Michael,Granville,OLB,251
77125,Daniel,Holland,WR,189
77127,Tong,Ruiz,ILB,227
77128,William,Harrington,DE,295
77129,Manuel,Cantu,C,287
77130,Vincent,Snyder,ILB,233
77131,Alonzo,Garza,OG,284
77132,Damon,Gaoiran,WR,189
77133,Craig,Williams,FB,247
77134,Joseph,Young,CB,194
77135,Jamie,Ibanez,DE,285
77136,Robert,Brown,DE,300
77137,Thomas,Kelly,RB,229
77138,Jose,Guerra,DT,309
77139,Steven,Lewis,QB,237
77140,Jeffery,Grover,ILB,223
77141,Michael,Hill,RB,210
77142,Thomas,Black,OT,297
77143,Salvador,Hernandez,CB,179
77144,Brian,Cornejo,QB,209
77145,Glen,Rouillard,WR,191
77146,Randy,Mobley,K,186
77147,Ryan,Ames,ILB,245
77148,Victor,Holder,WR,190
77149,Richard,Larson,WR,194
77150,Brian,Matulka,WR,171
77151,Howard,Zohar,QB,229
77152,Lawrence,Cuanas,WR,191
77153,Juan,Guevara,DT,300
77154,Laird,Duran,FS,197
77155,Walter,Green,DE,245
77157,Cornelius,Nuxoll,OLB,231
77159,Jose,Luna,CB,186
77160,Joel,Kreger,OT,285
77161,Alvaro,Cabrera,OT,294
77162,David,Rowland,DT,290
77163,James,Shoemaker,DT,289
77164,Gregory,Holder,OT,294
77165,Abraham,Edouard,TE,224
77166,Edward,Gregory,QB,223
77167,Oscar,Kessler,DT,322
77169,Blaine,Traill,OT,310
77170,William,Fisk,ILB,245
77173,Jose,Espinoza,FS,198
77174,Joseph,Dughman,TE,222
77175,Zenon,Vazquez,OT,284
77176,Donald,Landers,DE,300
77177,Bernabe,Escamilla,WR,185
77178,Gregory,Grafe,WR,221
77179,Eduardo,Lara,DE,245
77180,Thomas,Bartlett,QB,203
77181,Phat,Mabini,WR,173
77182,Brandon,Bibian,DE,240
77183,Matthew,Macaruso,DT,295
77184,Gregory,Mann,DE,239
77186,Charles,Martinez,CB,192
77187,Oleg,Keizer,QB,225
77188,Piotr,Slater,OT,285
77189,Ahmed,Conner,CB,195
77191,Lester,Forbes,DE,249
77192,Valentin,Hinzo,WR,197
77193,Edwin,Self,ILB,231
77194,Jose,Arellano,FB,244
77195,Patrick,Douglas,RB,195
77196,Kevin,Winslow,QB,224
77197,Ryan,Johnson,WR,195
77198,Russell,Mcclarty,OT,285
77199,John,Leiva,OLB,225
77200,Donald,Leiser,TE,246
77201,Michael,Buuck,DE,285
77202,Charles,Bell,DE,304
77203,Michael,Burks,RB,192
77204,Everardo,Quintana,OLB,254
77205,Ryan,Gonzalez,OG,288
77206,Cesar,Luke,OG,279
77207,Michael,Sperber,C,292
77208,Phillip,Mitchell,C,287
77209,Howard,Akers,RB,203
77210,Patrick,Sweat,WR,175
77211,Jesus,Carrillo,WR,173
77212,Anthony,Strickland,WR,173
77213,Paul,Binney,OG,295
77214,Anthony,Wiech,QB,239
77215,Marc,Tuller,CB,202
77216,Nelson,Freeman,CB,191
77217,Guy,Pia,CB,190
77218,Kenneth,Hatcher,OT,295
77219,Matthew,Becker,WR,191
77220,Marion,Nelson,DT,314
77221,George,Campbell,RB,214
77222,Wayne,Devlin,DT,291
77224,Michael,Phillips,C,311
77225,Greg,Arnett,K,188
77227,Terrence,Brown,C,294
77228,Jason,Docherty,OT,292
77229,Garry,Reali,DE,288
77230,Nathaniel,Goolsby,C,279
77231,Robert,Pane,WR,184
77232,Steven,Dupree,OT,285
77233,Eric,Storer,OT,282
77234,Scott,Craft,ILB,233
77235,Fernando,Saavedra,CB,189
77236,Jesus,Olivares,ILB,219
77237,Ronald,Brennan,QB,233
77238,William,Scott,QB,224
77239,Robert,Wadsworth,RB,205
77240,Salvador,Quintana,WR,192
77241,Gary,Rector,OG,288
77243,Ramon,Frausto,OT,295
77245,Ian,Dalton,OT,297
77247,James,Adamson,FB,239
77248,Bradley,Meyer,WR,189
77249,Kevin,Geis,QB,231
77250,David,Clyburn,OLB,249
77251,Joshua,Jacoway,QB,237
77253,Jorge,Steiner,CB,183
77254,David,Brown,WR,218
77255,William,Cunningham,WR,173
77256,James,Osullivan,DT,278
77258,Carlos,Garza,OT,290
77259,Daniel,Vandivier,C,285
77260,Clayton,Harms,C,305
77261,Pedro,Calderon,FS,197
77262,James,Dighero,DE,230
77263,Paul,Steffan,TE,225
77264,Michael,Newman,OLB,258
77265,James,Jordan,DE,282
77266,Brandon,Marshall,FS,196
77267,Marcus,Vijay,WR,168
77268,Kevin,Freeman,WR,197
77269,Paul,Patel,C,297
77270,Richard,Gangi,ILB,241
77271,Patrick,Slotterback,QB,226
77272,Thomas,Muller,CB,179
77273,Ernest,Mueller,RB,217
77274,Salvador,Fernandez,RB,200
77275,Norman,Singh,OLB,250
77276,Gilbert,Archuleta,QB,232
77277,Justin,Recinos,SS,203
77278,Darin,Simmons,DE,276
77279,Jerome,Johnson,TE,229
77280,Devin,Mcclarin,RB,215
77281,Willie,Mcconkey,SS,194
77282,Christopher,Templeton,WR,193
77283,Matthew,Mcclennen,ILB,220
77284,Jeffrey,Tonne,WR,195
77285,Scott,Bowers,DE,279
77286,Roberto,Rios,CB,194
77287,Joseph,Dunn,DE,248
77288,Jose,Estrada,CB,173
77289,Peter,Vangorder,RB,223
77290,Steven,Cutler,WR,216
77291,Charles,Gilcrease,OLB,249
77292,Richard,Hall,ILB,249
77293,Richard,Westmeyer,OLB,237
77294,Gary,Eastman,OT,295
77295,Brian,Williams,QB,207
77296,Jonathan,Moultrie,DE,237
77297,Ismael,Garcia,DE,289
77298,Carmelo,Alarcon,OT,285
77299,Kevin,Pollak,P,186
77300,Jesus,Plaza,CB,192
77301,Neil,Eckert,CB,184
