id,team_abbr,first_name,last_name,weight
101257,WEB,Jonathan,Miller,194
101258,MOST,Phillip,Nguyen,188
101259,ACU,Chinh,Huynh,228
101260,USC,Steven,Magee,244
101261,MASS,John,Pelkey,296
101262,BAMA,Lowell,Schulman,196
101263,EKU,Matt,Lin,191
101264,UNC,Shawn,Alston,246
101265,COLU,Dominic,Cavazos,287
101266,HAWI,Roberto,Gonzalez,201
101267,KENT,William,Campbell,295
101268,MORE,Justin,Jacome,217
101269,FOR,Ruben,Soriano,189
101270,BALL,Bryan,Cheng,239
101271,WIU,James,Smith,223
101272,CIT,Duncan,Weinrich,224
101273,HCU,Alvin,Nelson,220
101274,GASO,Michael,Burton,188
101275,,Philip,Rice,238
101276,BUFF,Eduardo,Garcia,204
101277,MASS,Thomas,Fletcher,174
101278,BRWN,Franklyn,Mackenzie,233
101279,FIU,John,Ward,193
101280,,Milton,Archer,193
101281,MASS,Allen,Lopez,229
101282,MIST,Stanley,Crosby,236
101283,,Louis,Colbert,183
101284,KENT,Dallas,Kenney,218
101285,INST,Jose,Alam,190
101286,W&M,James,Thiam,236
101287,SAM,John,Lipinski,298
101288,ILST,Charles,Katz,234
101289,OHST,Florentino,Aleman,195
101290,JXST,Harold,Mallette,244
101291,KENT,Quinton,Roddy,240
101292,WISC,Michael,Shriner,193
101293,UNI,Marc,Booth,289
101294,,Steven,Lau,283
101295,TCU,William,Draper,218
101296,GASO,Trung,Lara,248
101297,,Antoine,Sanders,223
101298,SOU,Michael,Morgan,255
101299,UVA,Hao,Kobayashi,255
101300,JMU,Eric,Callaham,229
101301,,Eric,Newman,247
101302,FOR,Michael,Stork,203
101303,GASO,William,Carmichael,194
101304,VILL,Brett,Shephard,218
101305,TAMU,Robert,Ronan,273
101306,,Steven,Hynes,284
101307,WISC,Anthony,Bush,286
101308,TCU,James,Edgar,190
101309,RUTG,Jesus,Mejia,239
101310,WEBB,Todd,King,213
101311,,Michael,Hunt,189
101312,SDST,Alan,Hinchy,292
101313,MER,Juan,Cortez,223
101314,BUCK,Kun,Ali,184
101315,BC,Anthony,Yang,223
101316,RUTG,Wilfred,Johnson,190
101317,SDST,Joel,Dauz,243
101318,MIAF,Oswaldo,Rodriguez,227
101319,WAKE,Gerald,Sherrill,288
101320,ACU,Paul,Pool,215
101321,MRMK,George,Heilner,210
101322,KENT,Scott,Hill,290
101323,CAMP,Ngoc,Wong,223
101324,TROY,Charles,Allen,297
101325,TROY,Randy,Adams,232
101326,YALE,Robert,Damato,235
101327,UVA,John,Bassett,287
101328,USA,Neal,Conway,219
101329,UTEP,Michael,Redwine,251
101330,UIW,Richard,Lybrook,302
101331,PITT,William,Griffin,284
101332,CHAR,Leonard,Babiker,290
101333,CHAR,Hong,Vinluan,187
101334,USAF,Arturo,Ramirez,218
101335,SDAK,Jose,Martinez,275
101336,VILL,Timothy,Powell,219
101337,UNM,Michael,Falcon,234
101338,TEX,Eduardo,Abiles,223
101339,WMU,Anthony,Bemis,219
101340,SDSU,Michael,Calmese,223
101341,,Don,Pritchard,220
101342,ALCN,John,Wilson,295
101343,COLO,Zhi,Heo,195
101344,NDSU,Stephen,Dumas,246
101345,,George,Fleming,252
101346,TROY,Andrew,Jones,238
101347,FIU,Ronald,Zientara,209
101348,WIU,Dennis,Allbee,237
101349,,Ernest,Rhinehart,197
101350,RICH,Arthur,Lucas,241
101351,UCD,Michael,Cowley,227
101352,ELON,Joe,Lu,213
101353,MIAF,Rohit,Reddy,192
101354,USM,Bernard,Mccann,296
101355,BUCK,Richard,Foltz,292
101356,JXST,Paul,Littleton,237
101357,CAMP,Lamar,Hayes,248
101358,LEH,Gaspar,Serrano,218
101359,NAU,Francis,Hornbuckle,220
101360,WMU,James,Clayton,194
101361,MSST,Michael,Ridge,312
101362,UND,Jon,Gutierrez,192
101363,JXST,Richmond,Horn,185
101364,MUR,Nelson,Dozier,307
101365,,Jeremy,Joseph,207
101366,NCST,Norman,Morrow,240
101367,SDST,Benjamin,Stevenson,212
101368,DRKE,Christopher,Reeves,207
101369,WCU,John,Roberts,271
101370,NCAT,Troy,Sorapuru,195
101371,HC,Sona,Patel,193
101372,YALE,Leroy,Wayne,181
101373,,Ronald,Gupta,184
101374,UCD,Daniel,Edwin,290
101375,IDHO,Benjamin,Jones,184
101376,,Paul,Sharron,197
101377,BRWN,Walter,Sheridan,224
101378,TNTC,Michael,Abraham,221
101379,WMU,Tyrone,Berry,281
101380,VAL,Willie,Hardy,229
101381,GASO,Barry,Griffin,253
101382,ILST,David,Williams,203
101383,PRIN,Michael,Jones,217
101384,NAU,Abdul,Saeed,240
101385,ALCN,Phillip,Muscato,297
101386,SSU,Lou,Berrios,222
101387,GT,Charles,Smith,284
101388,PNST,George,Hone,284
101389,TOW,Derrick,Jolly,185
101390,MINN,Ryan,Gilbert,189
101391,,Franklin,Herron,208
101392,BRWN,Frank,Bennett,190
101393,SEMO,Gregory,Dent,194
101394,MRSH,Dennis,Phung,204
101395,JXST,Gregory,Muller,292
101396,FOR,Timothy,Dunlap,191
101397,ETSU,Milton,Thomas,225
101398,MER,Frank,Owens,292
101399,BOIS,Tate,Massie,223
101400,FIU,Anthony,Paben,202
101401,DRKE,Mark,Alihodzic,239
101402,UTST,Matthew,Batten,237
101403,CCU,Carlos,Fernandez,280
101404,BALL,Paul,Lipsey,275
101405,LAF,Roger,Arft,186
101406,GRAM,Albert,Nguyen,198
101407,UTAH,Thomas,Medina,228
101408,GASO,Marc,Riley,236
101409,WYOM,Hang,Srinivasan,293
101410,FUR,Lorenzo,Angeles,181
101411,,Timothy,Scott,297
101412,GASO,Allen,York,222
101413,KENT,Marvin,Kim,295
101414,SOCA,Joshua,Haas,205
101415,FOR,Aziz,Thomas,231
101416,PRIN,William,Guella,286
101417,FOR,Patrick,Johnson,196
101418,KSST,Kirk,Larock,191
101419,MOST,Timothy,Dario,230
101420,USA,Eddie,Adkisson,299
101421,UTSA,Michael,Guillet,189
101422,SOU,Jorge,Garcia,220
101423,ODU,Dan,Ashley,182
101424,MIAO,Mario,Aguilar,285
101425,TNTC,Zachary,Biddle,230
101426,ETSU,Frederick,Wilson,204
101427,KENT,James,Borders,285
101428,AZST,Kurt,Hynes,231
101429,UND,James,Hill,230
101430,CLEM,Thomas,Yarber,278
101431,UNT,Chad,Hummel,236
101432,USAF,Eric,Larosa,278
101433,GEOT,William,Perry,291
101434,GAST,Hyun,Choi,183
101435,UND,William,Ingham,195
101436,COLO,Thomas,Summitt,218
101437,CP,Andrew,Hirsch,296
101438,PITT,Mauricio,Garza,190
101439,TROY,Jerry,Cheng,234
101440,ILST,Patrick,Kaiser,216
101441,UTAH,James,Price,302
101442,COLO,Alan,Jasim,204
101443,CAMP,Bryan,Scarlett,186
101444,GEOT,Joseph,Perkins,197
101445,TAMU,Justin,Ha,185
101446,WCU,David,Ulrickson,237
101447,CIT,Stephen,Brockman,187
101448,,Jerry,Johnson,211
101449,UKEN,James,Walker,214
101450,CMU,Eric,Foulds,197
101451,ILST,Sung,Patel,190
101452,SAM,Ravinder,Bui,202
101453,COLO,Charles,Stewart,307
101454,SSU,Mark,Johnson,235
101455,USM,Stephen,Peterson,206
101456,,Gerald,Graves,206
101457,TROY,Luis,Borges,207
101458,NEV,Hal,White,175
101459,UNC,Chun,Nguyen,239
101460,UNT,Edward,Kennedy,229
101461,NIU,Dmitry,Watkins,220
101462,VAL,Shawn,Webb,286
101463,WKU,Daryl,Lee,283
101464,FRES,Jeffrey,Black,231
101465,TAMU,Willie,Boone,227
101466,IOWA,Jamie,Adams,256
101467,,Edward,Matthews,230
101468,,Andrew,Snodgrass,291
101469,WCU,John,Gladney,230
101470,UND,Kam,Nguyen,222
101471,FSU,Cuong,Park,238
101472,PENN,Joe,Zickefoose,214
101473,YALE,George,Clemons,192
101474,,Jerry,Felix,195
101475,,Terrance,Smith,277
101476,ALCN,Keith,Collins,287
101477,HCU,Kelvin,Stine,228
101478,RICE,Shawn,Luci,293
101479,BGSU,Justin,Wahlgren,310
101480,KENT,Jerry,Daugherty,225
101481,FAMU,Matthew,Jeffries,273
101482,IAST,Robert,Giles,197
101483,LAM,Jose,Sanchez,293
101484,KENT,Craig,Wuestenberg,224
101485,MASS,David,Titus,223
101486,CAMP,Michael,Hennon,292
101487,UCD,Terrill,Miller,294
101488,BAMA,William,Lucky,207
101489,PRIN,Jonathan,Anderson,228
101490,MASS,Ronald,Stanton,224
101491,AUB,Arthur,Gayton,204
101492,CAMP,Darryl,Jenkins,297
101493,SCST,David,Sanders,198
101494,UND,Keith,Wolters,193
101495,MTST,Leon,Ashe,181
101496,TROY,David,Furr,211
101497,CSU,Anthony,Antoine,186
101498,ETSU,Jose,Fernandez,208
101499,YALE,Christopher,Messer,292
101500,SSU,Matthew,Mclaughlin,235
101501,COR,John,Schram,237
101502,GASO,Virgil,Leach,217
101503,IND,Alvin,Blankenship,225
101504,,Robert,Clymer,195
101505,,Michael,Packard,176
101506,USAF,Anthony,Lewis,283
101507,TNST,Michael,Meyer,292
101508,MASS,Marshall,Lee,245
101509,,Joshua,Yarbrough,292
101510,VMI,Samson,Mays,293
101511,MASS,Tinh,Tran,203
101512,FAU,Barry,Howie,221
101513,IOWA,Srinivasa,Xu,306
101514,,Kenneth,Jessop,297
101515,OKLA,Ricardo,Mcgee,203
101516,UTAH,David,Rutherford,222
101517,,Denis,Enzor,240
101518,CIT,Alain,Lynch,219
101519,BUFF,Kevin,Warner,208
101520,USAF,Jaime,Hayes,237
101521,BUFF,Richard,Brown,292
101522,,Sean,Soave,297
101523,KANS,Daniel,Kirchhofer,200
101524,MTST,Ellis,Frazier,226
101525,TXST,Luis,Constantine,295
101526,WOF,Manuel,Mendelsohn,188
101527,,Oscar,Gilliam,190
101528,BAYL,Sayed,Vu,291
101529,COR,Daniel,Henry,194
101530,,Franklin,Wheeler,211
101531,,Robert,Delaine,200
101532,JXST,Danny,Woodson,294
101533,MER,Kyle,Marks,218
101534,WYOM,Tarun,Sinha,293
101535,LIN,Paul,Lenz,202
101536,UAB,Edward,Buchanan,242
101537,LAF,William,Saro,293
101538,BUCK,Austin,Harris,187
101539,TNTC,Luther,Powell,180
101540,WAST,Matthew,Staats,190
101541,MSVU,Michael,Wesolowski,239
101542,OREG,Bradley,Smith,186
101543,ALCN,Oscar,Barbosa,195
101544,FOR,Craig,Burke,230
101545,GASO,Kelvin,Brown,220
101546,,William,Mullinax,239
101547,PENN,Robert,Jenkins,286
101548,W&M,Philip,Merritt,183
101549,FAU,Jordan,Cassese,294
101550,GRAM,Mark,Brown,239
101551,,John,Salters,196
101552,UND,George,Griswold,306
101553,FOR,Daniel,Ridgeway,216
101554,ODU,Daniel,Warren,195
101555,IOWA,James,Fajardo,288
101556,MSST,Michael,Plumadore,227
101557,GAST,Walter,Goncalves,281
101558,CCU,Patrick,Jamison,200
101559,HC,Arthur,Willeford,291
101560,,James,Johnson,207
101561,EIU,Poonam,Tong,296
101562,UVA,Randall,Person,188
101563,SAM,Frank,Swearingen,288
101564,,Raman,Park,220
101565,EWU,Esteban,Regus,299
101566,TNTC,Jose,Segura,237
101567,,Kevin,Rowe,180
101568,ALCN,Francis,Lama,238
101569,TTU,John,Reed,293
101570,OREG,William,Johnson,193
101571,,Moses,Williams,240
101572,COLG,Ernest,Piar,203
101573,UCF,Mack,Johnson,189
101574,OREG,Ronald,Hietpas,296
101575,YSU,Jay,Jones,206
101576,MSST,Avelino,Jingco,224
101577,SSU,Marcus,Smith,205
101578,UKEN,Carlos,Hernandez,289
101579,GT,John,Robinson,217
101580,GASO,Andre,Watson,189
101581,SIU,Jon,Mccain,206
101582,USAF,Harry,Klinker,292
101583,JXST,Timothy,Adams,280
101584,UNCO,James,Mohler,193
101585,USAF,Larry,Mcbride,204
101586,,Jeffrey,Cole,233
101587,JST,Jerry,Hennigan,214
101588,,John,Juarez,212
101589,DUKE,Johnson,Vann,189
101590,VILL,Mario,Sanchez,248
101591,,Calvin,Wills,314
101592,PRST,Charles,Jordan,287
101593,TROY,Richard,Wolff,212
101594,CHAR,Brian,Wilson,236
101595,KENT,Christian,Ratkowski,207
101596,VILL,Fan,Nguyen,235
101597,CCSU,George,Arrowood,189
101598,WMU,Mike,Keenan,193
101599,HC,Kevin,Rice,237
101600,FAU,Dwayne,Thomas,287
101601,,Henry,Bajaj,212
101602,TROY,Yong,Evangelista,237
101603,PENN,George,Liner,279
101604,PV,Larry,Galloway,285
101605,FAMU,Kyu,Xia,289
101606,,Patrick,Bonilla,288
101607,TROY,Hector,Rangel,248
101608,JST,Karl,Grill,183
101609,MIAF,Michael,Long,193
101610,IND,Frank,King,187
101611,PENN,Juan,Belmontez,272
101612,UND,Paul,Dreesman,294
101613,ELON,Andrew,Sargeant,249
101614,NDSU,William,Wiggins,185
101615,BUFF,David,Gray,298
101616,TCU,Juan,Aviles,187
101617,MSVU,Shawn,Clark,289
101618,,Robert,Brown,187
101619,,Paul,Gills,291
101620,KENT,Anthony,Jones,220
101621,MER,Navin,Thomas,270
101622,TROY,James,Jackson,185
101623,SELA,Warren,Gathers,245
101624,CSU,Jorge,Mcgill,198
101625,ECU,Paul,Sparks,182
101626,FAU,Roger,Siber,245
101627,SOU,Daniel,Marquez,237
101628,CHSO,Luis,Marrero,226
101629,MSVU,Eric,Daniels,197
101630,CP,Dane,Deschamps,206
101631,FAMU,Ajay,Connell,219
101632,GEOT,Roger,Moore,235
101633,SCST,Michael,Mosca,300
101634,EIU,Anthony,Ezell,225
101635,OKST,Rodney,Jeffers,187
101636,,Jeremy,Davis,284
101637,UNCO,Caleb,Boyle,236
101638,KNSW,Cesar,Figueroa,242
101639,ALCN,Hernan,Peric,274
101640,ARK,Brock,Linville,294
101641,TULS,William,Jackson,290
101642,CARK,Dennis,Waples,232
101643,DSU,Salvador,Cho,225
101644,DEL,Daryl,Floyd,249
101645,MSVU,Richard,Smith,231
101646,WKU,Carlos,Arredondo,223
101647,CAMP,Andreas,Hampton,295
101648,RICH,Mario,Roberts,182
101649,ODU,Charles,Sizemore,283
101650,USAF,Ivan,Alverson,237
101651,AZST,Jamie,Lococo,297
101652,SOU,Francisco,Aroche,268
101653,HOW,Craig,Burrell,221
101654,TXST,Nathaniel,Lavender,210
101655,PENN,Ivan,Twiggs,190
101656,CP,Jasper,Stark,201
101657,FAMU,Alvin,Lockett,198
101658,OKST,Wendell,Sails,190
101659,SELA,James,Walker,296
101660,HARV,Curtis,Wuerz,219
101661,WYOM,Bo,Chen,244
101662,FRES,Mark,Lecour,192
101663,CINC,Tomas,Martinez,189
101664,BUFF,Jeffrey,Turner,290
101665,MSVU,Claudio,Teal,189
101666,CP,James,Sung,283
101667,AAMU,Raymond,Baek,192
101668,WOF,Jeffery,Purcell,236
101669,EWU,Gregory,Patel,284
101670,WAG,William,Vincent,190
101671,GAST,Robert,Vaughn,189
101672,FAU,Milton,Quinones,238
101673,HC,Manjit,Xu,196
101674,ULL,Michael,See,205
101675,SOCA,John,Antonov,285
101676,LIN,Bing,Capitan,214
101677,DART,Paul,Shawhan,257
101678,TROY,Jack,Waller,255
101679,,Robert,Hines,238
101680,VAND,Benjamin,Iannotti,215
101681,MRMK,Gregory,Galasso,172
101682,NORF,Peter,Spencer,246
101683,COLG,Daniel,Safstrom,236
101684,IAST,Bernard,Jones,194
101685,WYOM,Kevin,Jackson,242
101686,UKEN,Tan,Gan,303
101687,,Jeffrey,Knoblauch,232
101688,HOW,Terrence,Roldan,245
101689,SIU,James,Vaughns,212
101690,HOW,John,Johnston,206
101691,ARST,Steven,Sylvain,287
101692,PRST,Michael,Sharper,221
101693,OKST,Edward,Mercado,221
101694,MISS,Francis,Bell,202
101695,KENT,Jeffery,Mozo,302
101696,,Sergio,Gonzalez,289
101697,BC,David,Balderas,254
101698,USC,Massimo,Snyder,239
101699,IDHO,Satish,Yue,295
101700,PRST,Joseph,Bailey,231
101701,PITT,John,Holley,195
101702,VMI,David,White,234
101703,HC,Charles,Bruce,189
101704,VILL,James,Samuel,285
101705,BOIS,Phillip,Harper,279
101706,FAU,Robert,Muzik,290
101707,MSVU,Ronald,Mattson,210
101708,ULM,Thomas,Brandon,245
101709,ODU,Harold,Espinoza,244
101710,MEMP,Francisco,Fortner,221
101711,GEOT,Ka,Saddi,188
101712,WASH,Daniel,Hereford,239
101713,HC,Thomas,Shockley,179
101714,MONT,Jose,Carlos,194
101715,FSU,David,Carson,196
101716,,Robert,Jacobs,186
101717,AKRN,James,Sheeran,291
101718,COR,Jack,Ludwig,246
101719,UCLA,David,Riley,292
101720,DEL,Luis,Gonzalez,233
101721,NEV,John,Little,194
101722,HC,Kai,Grey,276
101723,WAG,Thomas,Kimble,223
101724,UND,Bobby,Mayes,286
101725,TOW,Richard,Davis,184
101726,UNM,Robert,Cruz,283
101727,EKU,Albert,Skeeter,220
101728,CHAR,Edward,Monks,179
101729,GRAM,Thomas,Walker,224
101730,DART,Frank,Ibarra,246
101731,YSU,Kevin,Cater,296
101732,TAR,James,Lee,298
101733,FAU,Roderick,Harris,302
101734,INST,Lucas,Laflamme,312
101735,,Walter,Hickson,242
101736,UAB,Michael,Arredondo,286
101737,,Daniel,Powell,292
101738,MISS,James,Brobbey,297
101739,SFPA,William,Luke,292
101740,UND,Christopher,Davis,212
101741,WYOM,Johnny,Cooper,187
101742,WKU,Jeremy,Lacoste,224
101743,FIU,Robert,Levesque,248
101744,TLNE,Thomas,Mccane,227
101745,WYOM,Larry,Whitaker,233
101746,STET,Dean,Feuerborn,187
101747,HAWI,Michael,Williams,186
101748,,Curtis,Medler,222
101749,IAST,Scott,Young,292
101750,SHSU,Willie,Brewington,246
101751,USM,Peter,Jackson,219
101752,MASS,Robert,Newport,222
101753,DART,Darryl,Labranche,203
101754,SIU,Ronald,Shah,213
101755,WAG,Trevor,Broadnax,238
101756,UNI,Phillip,Willison,185
101757,PNST,Larry,Tucker,301
101758,WEBB,Sam,Majette,286
101759,ULL,David,Mckenzie,195
101760,ODU,Reinaldo,Escobar,222
101761,ME,Kyle,Davis,272
101762,UVA,Jerome,Williams,291
101763,YSU,Albert,Dcosta,284
101764,TNST,Barry,Sawyer,291
101765,,Ernest,Joseph,201
101766,TULS,Jesus,Salmeron,285
101767,UCF,Robert,Falkner,203
101768,AAMU,Antonio,Franco,214
101769,ALST,Wayne,Turner,287
101770,DRKE,Paul,Finkel,196
101771,CAMP,Eric,Calhoun,190
101772,MRSH,Michael,Pickett,199
101773,KNSW,George,Crockett,295
101774,NDSU,Scott,Hardy,182
101775,SOU,David,Mitchell,237
101776,DRKE,Aaron,Blewett,173
101777,HAMP,James,Patton,187
101778,WKU,Carlos,Leyva,247
101779,UNCO,James,Krebs,182
101780,CINC,Danilo,Abarca,185
101781,W&M,Alexander,Musco,221
101782,FAMU,Brian,Austin,286
101783,EWU,Rolando,Perez,249
101784,,Chi,Hu,199
101785,MRSH,Ling,Flores,175
101786,MSST,Edward,Canter,206
101787,MASS,Anthony,Coleman,283
101788,CAMP,Bryan,Williams,229
101789,YALE,Jeremy,Adams,213
101790,HAWI,James,Wilkinson,187
101791,BGSU,Madhavi,Chopra,213
101792,TROY,Luis,West,313
101793,SHU,James,Wiley,282
101794,HAWI,William,Whitehall,182
101795,WASH,Daniel,Loayza,214
101796,FOR,Michael,Castro,212
101797,SELA,Clarence,Schultz,220
101798,INST,James,Kahler,290
101799,,Steven,Poole,194
101800,KENT,Mark,Roark,233
101801,MSVU,Oscar,Montanez,190
101802,MOST,Brian,Monzon,177
101803,,Phillip,Croce,290
101804,DRKE,Christopher,Beamon,238
101805,CP,Kenny,Williams,291
101806,,William,Handa,196
101807,TCU,Juan,Johnson,291
101808,SIU,Scott,Wallace,293
101809,ALST,Joseph,Lipski,226
101810,WKU,Lance,Dempsey,205
101811,,Dennis,Lydia,191
101812,NCAT,Thomas,Midgett,281
101813,NICH,Thomas,Moret,300
101814,TAMU,Jeffery,Shelp,204
101815,SELA,Michael,Smith,295
101816,WIU,Mike,Sardana,282
101817,FAU,Bertrand,Hogan,286
101818,WISC,Mario,Sarenana,301
101819,BUFF,Michael,Gaines,204
101820,NCAT,John,Collins,225
101821,UNH,Mike,Garcia,238
101822,USAF,Jason,Lulu,288
101823,MEMP,Dwight,Pickett,196
101824,CAMP,Darryl,Ward,234
101825,,Michael,Hauger,292
101826,ARK,Abel,Baez,218
101827,CONN,James,Griffith,208
101828,FAU,Gerhard,Siegel,230
101829,ZONA,Kenneth,Harvey,218
101830,UTST,James,Wohlfarth,298
101831,TXST,Daniel,Beebe,196
101832,,Charles,Lang,221
101833,UNI,Josh,Turner,183
101834,TXST,Yong,Pacis,283
101835,MIAO,Felix,Richards,188
101836,UTEP,Roland,Smith,189
101837,WOF,Michael,Song,243
101838,WAG,Rahul,Rohe,189
101839,MIAF,Nick,Abangan,221
101840,CSU,Michael,Nash,227
101841,MEMP,Nathaniel,Guinyard,190
101842,SIU,Robert,Robertson,238
101843,AKRN,Aleksey,Arnold,243
101844,ALCN,Troy,Faughnan,185
101845,KENT,John,Watkins,229
101846,SUU,Thomas,Gilbert,192
101847,PRST,Peter,Tyler,292
101848,MER,Thomas,Jones,235
101849,LIN,Michael,Cardoso,246
101850,TCU,Mark,Osborne,245
101851,MONM,Juan,Perez,205
101852,BALL,Jose,Gonzalez,195
101853,ODU,Donny,Marino,299
101854,SSU,James,Walker,292
101855,USM,Jason,Lavalle,289
101856,,Daniel,Rogan,200
101857,HC,Richard,Wolven,189
101858,UTEP,Harvey,Simonetti,294
101859,UTC,Thomas,Thomas,189
101860,YSU,Sanjay,Narine,227
101861,UNI,John,Palley,314
101862,,Rafael,Hernandez,205
101863,ODU,Brian,Reed,243
101864,USAF,Salvatore,Alverson,242
101865,VILL,Antonio,Fabela,276
101866,,Richard,Bridges,212
101867,,Jeffrey,Brown,182
101868,GRAM,Edward,Jackson,286
101869,AZST,Dale,Combs,178
101870,KSST,Frank,Davis,176
101871,USM,Mark,Devore,190
101872,BUFF,Zhi,Lam,185
101873,HOW,Tariq,Maldonado,296
101874,OKST,John,Ryder,245
101875,CP,William,Hartley,226
101876,HAWI,Michael,Santos,221
101877,BAMA,Duane,Milton,218
101878,GRAM,Alphonse,Mchenry,290
101879,DART,Roger,Boot,201
101880,INST,Edgar,Sullivan,287
101881,ILST,Igor,Braziel,227
101882,UNM,Matthew,Fink,307
101883,,Steven,Strobel,210
101884,SDAK,Matthew,Cummings,171
101885,MEMP,Timothy,Rogers,228
101886,MOST,Justin,Uzzle,292
101887,HCU,Peter,Jackson,289
101888,DRKE,Gary,Gingrich,189
101889,,Andrew,Williams,292
101890,NICH,Charles,Davis,222
101891,TCU,Benjamin,Dominick,251
101892,JXST,William,Jones,181
101893,WMU,Harold,Sanders,229
101894,,Robert,Massey,295
101895,CHAR,Kevin,Adams,197
101896,WKU,Daniel,Libreros,291
101897,SUU,Craig,Larson,190
101898,PRIN,Donald,Held,188
101899,YSU,Kevin,Mays,187
101900,ETSU,Randy,Zhang,317
101901,NORF,Michael,Garfield,223
101902,HOW,Keith,Frank,202
101903,,Kevin,Chung,291
101904,FAMU,Willie,Gaston,193
101905,HCU,David,Sharp,189
101906,,Boris,Hibbert,283
101907,,Brandon,Whitaker,287
101908,WOF,Larry,Smith,252
101909,URI,Herbert,Kassner,240
101910,SHU,Nathaniel,Spikes,249
101911,RICH,George,Caldas,295
101912,ULM,John,Harper,210
101913,USAF,Kenneth,Davis,246
101914,,Dennis,Johnson,225
101915,ORST,Paul,Marales,181
101916,PRIN,Jonathan,Mcarthur,245
101917,MONT,Ronald,Wiley,236
101918,WASH,Corbin,Stremy,244
101919,UTC,Randolph,Charles,279
101920,CONN,Adrian,Hines,243
101921,ULM,Simon,Lawrence,218
101922,BUFF,Alexander,Huynh,235
101923,ULM,Manuel,Michaelson,303
101924,URI,Danny,Gibbons,213
101925,UTEP,Dennis,Cephas,194
101926,UKEN,Todd,Welch,181
101927,ODU,William,Ramer,223
101928,ELON,Manuel,Rubio,174
101929,KENT,Frederick,Gaug,191
101930,URI,Roger,Fuselier,239
101931,,Felipe,Bautista,183
101932,NEV,David,Rawls,182
101933,UTM,Paul,Langley,230
101934,MONT,Ying,Patel,289
101935,ARK,Willie,Gray,217
101936,,William,Marshall,280
101937,WEB,Jeffery,Jones,250
101938,ALST,Joon,Pauly,211
101939,NCST,Scott,Miller,293
101940,AAMU,Joseph,Messenger,225
101941,ARMY,Kevin,Miles,183
101942,,Raymond,Rodriguez,294
101943,FOR,Theodore,Mitchell,278
101944,DART,Anup,Eugenio,190
101945,HARV,Robert,Gaylor,284
101946,HOW,Jerome,Crone,281
101947,GRAM,Ricardo,Young,295
101948,TROY,Ian,Vu,297
101949,,Anil,Do,237
101950,ULL,James,Williams,289
101951,ALCN,Dennis,Chapman,195
101952,MRST,Deepak,Gupta,206
101953,ILST,Robert,Smeriglio,290
101954,SSU,Kevin,Campbell,180
101955,INST,James,Piper,243
101956,SIU,Danny,Chen,230
101957,TROY,Andre,Martin,240
101958,,Wayne,Clark,290
101959,RMU,William,Staples,287
101960,LAF,Miguel,Pabon,283
101961,,Peter,Prather,244
101962,,Joshua,Mejia,229
101963,FLA,Patrick,Bryant,183
101964,GEOT,Johnson,Bolden,286
101965,USC,Jesus,Delpilar,241
101966,SJSU,Santiago,Vidal,225
101967,ODU,Matthew,Kurtz,189
101968,BRWN,William,Yarussi,217
101969,SSU,Richard,Kremer,253
101970,SDAK,Richard,Kramer,220
101971,STET,Edward,Helling,219
101972,EWU,Ronald,Peterson,283
101973,BAMA,Edward,Long,278
101974,WKU,Samuel,Harris,201
101975,JXST,John,Smith,198
101976,YSU,Joseph,Neff,281
101977,RICE,Ching,Alavi,288
101978,,Thomas,Lester,226
101979,,Tak,Querubin,188
101980,,Jose,Morquecho,288
101981,,James,Reba,233
101982,PITT,Ricky,Harris,296
101983,ULM,Bruce,Fry,293
101984,PITT,Rodrigo,Fisher,282
101985,RMU,John,Honeycutt,207
101986,SHSU,Dean,Neupane,291
101987,,Frank,Garza,218
101988,MONT,Wilbert,Holmes,286
101989,UAPB,Stephan,Renfro,236
101990,RICH,Sanjeev,Zhu,200
101991,MEMP,Louis,Silver,230
101992,INST,Tony,Floyd,197
101993,COLO,Ricardo,Davis,195
101994,ULM,Jack,Oday,174
101995,KENT,Gary,Jashari,220
101996,AKRN,Michael,Wood,197
101997,URI,Sunil,Lee,293
101998,STAN,Wilbur,Pierre,209
101999,TOW,Rodney,Harrison,179
102000,,Edward,Knott,289
102001,OHIO,Amos,Ferguson,239
102002,STET,Jose,Chacon,202
102003,MIZZ,David,Slocum,285
102004,UTST,James,Knighton,204
102005,IDHO,Adam,Johnson,247
102006,NCST,Lawrence,Doughty,287
102007,,Michael,Savio,205
102008,PV,Steven,Langston,277
102009,INST,Joseph,Suppa,290
102010,OREG,Hilario,Riggin,189
102011,OHIO,Andrew,Huddleston,220
102012,IDHO,Oanh,Shen,251
102013,COLO,Christopher,Osterman,186
102014,,Edmund,Grant,244
102015,GEOT,Lawrence,Vick,224
102016,PURD,David,Shortt,285
102017,IOWA,Willie,Boykins,245
102018,,Jason,Wang,249
102019,UNLV,Ricardo,Anaya,201
102020,MTST,Robert,Case,232
102021,STET,Jerry,Brehm,291
102022,MORE,Ho,Choi,293
102023,,Humberto,Jones,211
102024,,Randy,Essex,209
102025,PV,Sergio,Soto,210
102026,LSU,Raymond,Williams,192
102027,RUTG,Benjamin,Willis,290
102028,IDHO,Jose,Gonzalez,231
102029,SAM,Antonio,Guzman,179
102030,TLNE,Randolph,White,292
102031,CHAR,Kenneth,Davis,209
102032,ACU,Delbert,Graham,170
102033,PENN,Sam,Cook,198
102034,SOCA,Dario,Dominguez,283
102035,AAMU,Anthony,James,227
102036,WMU,Derek,Horton,288
