PlayerID,Team,DrillPosition,Archetype,FirstName,LastName,Age,PositionDrill,PositionDrillAttribute,PositionDrillResult,TeamDrill,TeamDrillAttribute,TeamDrillResult,EventText,InjuryText,WeeksOut
71151,ATL,DE,Balanced,Rigoberto,Juarez,28,rip,pass_rush,-2,team_pass,pass_rush,1,Shows up late to a team meeting.,None,0
71327,ATL,K,Accuracy,Herman,Vanderhorst,28,accuracy,kick_accuracy,-1,team_pass,kick_accuracy,-4,"Has an on-field meltdown during a scrimmage, leading to being pulled from practice.",None,0
71638,ATL,DE,Run Stopper,David,Juarez,28,rip,pass_rush,1,team_pass,pass_rush,0,,None,0
71813,ATL,DT,Balanced,Paul,Mchenry,28,rip,pass_rush,0,team_pass,pass_rush,0,,None,0
28,CAR,QB,Pocket,Dekoda,Link,26,dropback,throw_power,0,team_pass,throw_power,1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
987,CAR,WR,Possession,Chad,Labourt,26,lift,strength,2,team_pass,catching,1,,None,0
1083,CAR,CB,Man Coverage,Adam,Ijalana,26,speed,speed,0,team_pass,man_coverage,1,,None,0
1114,CAR,OLB,Run Stopper,Daniel,Lopez,26,lift,strength,1,team_pass,pass_rush,2,Gets unusually frustrated after losing a rep in individual drills.,None,0
1459,CAR,DT,Balanced,Brian,Simmons,26,lift,strength,1,team_pass,pass_rush,3,,None,0
4988,CAR,TE,Receiving,Don,Scott,25,square,route_running,3,team_pass,catching,3,Makes a solid play during a scrimmage.,None,0
4996,CAR,FS,Zone Coverage,Zack,Trawick,25,film,football_iq,1,team_pass,zone_coverage,1,,None,0
5003,CAR,DT,Balanced,Caleb,Suarez,25,lift,strength,1,team_pass,pass_rush,2,,None,0
5085,CAR,RB,Balanced,Erik,Smith,25,gauntlet,carrying,2,team_pass,catching,1,,None,0
5144,CAR,QB,Pocket,Theo,Scribner,25,dropback,throw_power,1,team_pass,throw_power,2,,None,0
5259,CAR,WR,Route Runner,Marco,Thompson,25,lift,strength,1,team_pass,route_running,3,,None,0
5272,CAR,OT,Pass Blocking,Jaime,McManis,25,lift,strength,3,team_pass,pass_block,2,,None,0
9998,CAR,OG,Balanced,Hunter,Familia,24,lift,strength,2,team_pass,pass_block,1,,None,0
10024,CAR,RB,Receiving,Kelvin,Dupree,24,gauntlet,carrying,1,team_pass,route_running,1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
10026,CAR,DE,Balanced,Vince,Gresham,24,lift,strength,2,team_pass,pass_rush,0,Shows up late to a team meeting.,None,0
10187,CAR,ILB,Field General,Meyers,Ross,24,lift,strength,2,team_pass,man_coverage,1,,None,0
10242,CAR,OT,Pass Blocking,Spencer,Marshall,24,lift,strength,1,team_pass,pass_block,3,,None,0
10331,CAR,DE,Speed Rusher,Wilkin,Tatum,24,lift,strength,0,team_pass,pass_rush,1,,None,0
10346,CAR,DE,Speed Rusher,Justice,Thomas,24,lift,strength,3,team_pass,pass_rush,2,,None,0
10351,CAR,OLB,Run Stopper,DeAndre,Wisdom,24,lift,strength,-2,team_pass,pass_rush,-1,"Repeatedly forgets assignments, slowing down drills for others.",None,0
10420,CAR,RB,Speed,Brad,Thomas,24,gauntlet,carrying,1,team_pass,catching,2,,None,0
10444,CAR,DT,Balanced,Terrence,Ramos,24,lift,strength,3,team_pass,pass_rush,3,,None,0
10864,CAR,CB,Ball Hawk,Jace,Taylor,24,speed,speed,1,team_pass,man_coverage,2,,None,0
11014,CAR,CB,Man Coverage,Tucker,Odum,24,speed,speed,2,team_pass,man_coverage,0,,None,0
11366,CAR,OG,Pass Blocking,Brian,Lindsey,24,lift,strength,2,team_pass,pass_block,2,Completes all conditioning drills without issue.,None,0
11501,CAR,ILB,Coverage,Tyler,Rapada,24,lift,strength,0,team_pass,man_coverage,-1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
15045,CAR,CB,Ball Hawk,Paul,Buckner,23,speed,speed,-1,team_pass,man_coverage,-1,Gets called out in team meetings for lack of focus.,None,0
15094,CAR,DT,Balanced,Cobi,Tulowitzki,23,lift,strength,-1,team_pass,pass_rush,1,Shows up late to a team meeting.,None,0
15170,CAR,OT,Pass Blocking,Jonathon,Durant,23,lift,strength,0,team_pass,pass_block,1,Struggles with communication and timing on the field.,None,0
15269,CAR,RB,Balanced,Justin,Hudson,23,gauntlet,carrying,1,team_pass,catching,0,Gets unusually frustrated after losing a rep in individual drills.,None,0
15311,CAR,ILB,Field General,Austin,Rosario,23,lift,strength,2,team_pass,zone_coverage,2,,None,0
15358,CAR,ILB,Field General,Quadree,Weatherly,23,lift,strength,-1,team_pass,man_coverage,-3,Blows a key play during a scrimmage in front of the coaching staff.,None,0
15484,CAR,RB,Receiving,Ruben,Peters,23,gauntlet,carrying,3,team_pass,route_running,0,,None,0
16030,CAR,WR,Speed,Shohei,Flande,23,lift,strength,2,team_pass,speed,2,,None,0
60125,CAR,OG,Pass Blocking,Paul,Caruso,30,lift,strength,1,team_pass,pass_block,1,,None,0
60134,CAR,CB,Man Coverage,Andrzej,Harris,30,speed,speed,1,team_pass,man_coverage,0,,None,0
60367,CAR,CB,Man Coverage,Samuel,Frazier,30,speed,speed,0,team_pass,man_coverage,1,,None,0
61057,CAR,DT,Balanced,Rui,Lee,30,lift,strength,0,team_pass,pass_rush,1,,None,0
61818,CAR,WR,Speed,Fernando,Owens,30,lift,strength,2,team_pass,speed,0,,None,0
62507,CAR,P,Power,Hung,Min,30,power,punt_power,1,team_pass,punt_accuracy,1,,None,0
62523,CAR,K,Power,Antonio,Frank,30,power,kick_power,3,team_pass,kick_power,4,"Takes the lead in drills, setting the pace for others to follow.",None,0
63775,CAR,SS,Run Stopper,Michael,Jones,30,film,football_iq,2,team_pass,man_coverage,1,,None,0
64389,CAR,DE,Balanced,Eric,Stephens,30,lift,strength,0,team_pass,pass_rush,1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
65266,CAR,C,Pass Blocking,Raul,Hallett,29,lift,strength,2,team_pass,pass_block,0,,None,0
65706,CAR,WR,Possession,Russell,Barnes,29,lift,strength,-1,team_pass,catching,-3,Struggles with communication and timing on the field.,None,0
65814,CAR,DE,Balanced,Aaron,Stokes,29,lift,strength,0,team_pass,pass_rush,2,,None,0
66936,CAR,DT,Balanced,Michael,Barrera,29,lift,strength,0,team_pass,pass_rush,0,,None,0
67482,CAR,OT,Pass Blocking,Michael,Williams,29,lift,strength,1,team_pass,pass_block,0,,None,0
67563,CAR,OLB,Coverage,John,Lentz,29,lift,strength,-2,team_pass,zone_coverage,-3,"Demonstrates reckless behavior off the field, sparking disciplinary actions.",None,0
70004,CAR,SS,Man Coverage,Brian,Johnson,28,film,football_iq,-1,team_pass,man_coverage,1,,None,0
70022,CAR,OT,Pass Blocking,Jon,Mendenhall,28,lift,strength,4,team_pass,pass_block,4,"Dominates in drills, consistently outperforming expectations.",None,0
70204,CAR,C,Balanced,Kenneth,Eggleston,28,lift,strength,2,team_pass,pass_block,0,,None,0
70267,CAR,OLB,Coverage,Alton,Bradfield,28,lift,strength,0,team_pass,zone_coverage,1,Position coaches completly forget his name.,None,0
70335,CAR,ILB,Speed,Nelson,Mcgarity,28,lift,strength,-2,team_pass,man_coverage,-2,"Demonstrates reckless behavior off the field, sparking disciplinary actions.",None,0
70401,CAR,DE,Balanced,Miguel,Pedraza,28,lift,strength,-2,team_pass,pass_rush,-2,Struggles with communication and timing on the field.,None,0
70720,CAR,OG,Pass Blocking,Patrick,Whitaker,28,lift,strength,1,team_pass,pass_block,1,,None,0
71200,CAR,WR,Possession,George,Lovejoy,28,lift,strength,0,team_pass,catching,0,,None,0
71248,CAR,OT,Pass Blocking,Kenneth,Beguhl,28,lift,strength,1,team_pass,pass_block,1,,None,0
22,NO,P,Accuracy,Anthony,Upton,26,power,punt_power,4,team_run,punt_power,4,Quickly picks up the playbook and shows understanding in practice.,None,0
81,NO,OLB,Coverage,Richie,Gasol,26,zonedrop,zone_coverage,2,team_run,run_defense,2,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
187,NO,C,Pass Blocking,Kyle,Dickson,26,lift,strength,3,team_run,run_block,2,,None,0
328,NO,DT,Balanced,Duane,DePaula,26,rip,pass_rush,0,team_run,run_defense,2,,None,0
419,NO,DE,Speed Rusher,Michael,Dyson,26,rip,pass_rush,0,team_run,run_defense,1,,None,0
1652,NO,CB,Man Coverage,Michael,Atchison,26,hipturn,man_coverage,0,team_run,tackle,0,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
5081,NO,DT,Balanced,Preston,Miller,25,rip,pass_rush,2,team_run,run_defense,2,,None,0
5184,NO,QB,Pocket,Ben,Rivera,25,film,football_iq,2,team_run,throw_accuracy,1,,None,0
6387,NO,WR,Speed,Anthony,Danks,25,square,route_running,1,team_run,run_block,2,,None,0
10052,NO,DE,Speed Rusher,Thaddeus,Pestano,24,rip,pass_rush,2,team_run,run_defense,2,,None,0
10068,NO,TE,Receiving,Hakeem,Judd,24,jugs,catching,3,team_run,run_block,-1,,None,0
10080,NO,CB,Man Coverage,Stansly,Alvarez,24,hipturn,man_coverage,2,team_run,tackle,2,,None,0
10097,NO,CB,Man Coverage,Chaz,Zeitler,24,hipturn,man_coverage,5,team_run,tackle,5,Impresses coaching staff with natural leadership skills during team huddles.,Back Disk Tear,3
10107,NO,WR,Possession,Matt,Zavala,24,square,route_running,-2,team_run,run_block,-1,"Repeatedly forgets assignments, slowing down drills for others.",None,0
10111,NO,QB,Pocket,O'Koyea,Landrum,24,film,football_iq,3,team_run,throw_accuracy,2,,None,0
10137,NO,WR,Route Runner,Gregory,Donnal,24,square,route_running,2,team_run,run_block,2,Completes all conditioning drills without issue.,None,0
10292,NO,OLB,Speed,Ronald,Bazemore,24,zonedrop,zone_coverage,4,team_run,run_defense,2,Earns a shout-out in a press conference from the head coach.,None,0
10294,NO,SS,Man Coverage,Justin,Ramirez,24,centerfield,zone_coverage,1,team_run,tackle,1,,None,0
11046,NO,OT,Balanced,Mike,Ellerbee,24,lift,strength,1,team_run,run_block,0,,None,0
11652,NO,DT,Balanced,Carl,Melton,24,rip,pass_rush,1,team_run,run_defense,3,,None,0
14972,NO,FS,Zone Coverage,Devonte,Todd,23,centerfield,zone_coverage,-1,team_run,tackle,0,"Repeatedly forgets assignments, slowing down drills for others.",None,0
15022,NO,TE,Receiving,Dylan,Palmer,23,jugs,catching,0,team_run,run_block,2,Impresses position coach with consistent effort.,None,0
15074,NO,OG,Pass Blocking,Christian,Barraclough,23,lift,strength,3,team_run,run_block,1,,None,0
15075,NO,WR,Route Runner,Anthony,Koch,23,square,route_running,2,team_run,run_block,3,"Responds well to coaching, quickly implementing feedback.",None,0
15102,NO,DE,Speed Rusher,Mike,Fulton,23,rip,pass_rush,2,team_run,run_defense,0,,None,0
15160,NO,QB,Field General,Quenton,Ogbah,23,film,football_iq,1,team_run,throw_power,1,Gets unusually frustrated after losing a rep in individual drills.,None,0
15207,NO,DE,Speed Rusher,Jacob,Onwualu,23,rip,pass_rush,1,team_run,run_defense,3,,None,0
15278,NO,C,Run Blocking,Chris,Watkins,23,lift,strength,2,team_run,run_block,2,,None,0
15283,NO,ILB,Field General,Trevor,Gentry,23,zonedrop,zone_coverage,1,team_run,run_defense,1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
15368,NO,OT,Run Blocking,Kevin,Gomber,23,lift,strength,5,team_run,run_block,4,Demonstrates unexpected versatility by excelling in an unfamiliar role.,None,0
15755,NO,CB,Man Coverage,Shohei,Cueto,23,hipturn,man_coverage,1,team_run,tackle,1,,None,0
15891,NO,CB,Ball Hawk,Jose,Jordan,23,hipturn,man_coverage,1,team_run,tackle,0,,None,0
16197,NO,OLB,Pass Rush,Sergio,Owens,23,rip,pass_rush,1,team_run,run_defense,2,,None,0
16239,NO,TE,Receiving,Caleb,Jackson,23,jugs,catching,1,team_run,run_block,2,Completes all conditioning drills without issue.,None,0
16759,NO,FB,Balanced,Phil,Turner,23,lead,run_block,1,team_run,strength,2,,None,0
17216,NO,WR,Red Zone Threat,Dario,Armstead,23,square,route_running,1,team_run,run_block,3,Earns a shout-out in a press conference from the head coach.,None,0
18081,NO,OT,Pass Blocking,J.D.,Pullard,23,lift,strength,4,team_run,run_block,4,"Responds well to coaching, quickly implementing feedback.",None,0
18241,NO,RB,Balanced,Josh,Bassitt,23,gauntlet,carrying,1,team_run,agility,0,,None,0
19995,NO,TE,Vertical Threat,Darrius,Davis,22,jugs,catching,3,team_run,run_block,4,Completes all conditioning drills without issue.,None,0
20098,NO,OT,Balanced,Aaron,Pazos,22,lift,strength,1,team_run,run_block,1,,None,0
20253,NO,WR,Speed,Nick,Norwell,22,square,route_running,-2,team_run,run_block,0,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
22701,NO,OG,Run Blocking,Oswaldo,Woods,22,lift,strength,1,team_run,run_block,-1,"Repeatedly forgets assignments, slowing down drills for others.",None,0
24990,NO,SS,Zone Coverage,Roko,Souza,22,centerfield,zone_coverage,2,team_run,tackle,0,,None,0
40250,NO,WR,Possession,Charles,Brown,34,square,route_running,2,team_run,run_block,1,,None,0
45170,NO,DT,Balanced,Brett,Mcphail,33,rip,pass_rush,1,team_run,run_defense,0,,None,0
45562,NO,C,Pass Blocking,Ronald,Milton,33,lift,strength,0,team_run,run_block,1,,None,0
50445,NO,OG,Balanced,Mark,Sharkey,32,lift,strength,0,team_run,run_block,0,,None,0
55531,NO,DE,Speed Rusher,Paul,Munford,31,rip,pass_rush,1,team_run,run_defense,2,"Responds well to coaching, quickly implementing feedback.",None,0
59167,NO,K,Accuracy,Keith,Tucker,31,power,kick_power,1,team_run,kick_power,0,,None,0
60812,NO,K,Accuracy,Francis,Barmore,30,power,kick_power,1,team_run,kick_accuracy,0,,None,0
61158,NO,ILB,Coverage,Jeffrey,George,30,zonedrop,zone_coverage,3,team_run,run_defense,0,,None,0
61757,NO,OLB,Pass Rush,David,Zumbrun,30,rip,pass_rush,1,team_run,run_defense,3,,None,0
62831,NO,OG,Balanced,James,Hunt,30,lift,strength,0,team_run,run_block,1,,None,0
62882,NO,OLB,Coverage,Lorne,Davis,30,zonedrop,zone_coverage,-1,team_run,run_defense,-1,Gets unusually frustrated after losing a rep in individual drills.,None,0
63565,NO,C,Pass Blocking,Reyes,Gonzalez,30,lift,strength,1,team_run,run_block,2,,None,0
64821,NO,CB,Man Coverage,Kenneth,Wheat,30,hipturn,man_coverage,-1,team_run,tackle,-1,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
65074,NO,CB,Man Coverage,Arthur,Medrano,29,hipturn,man_coverage,-1,team_run,tackle,0,,None,0
65296,NO,FS,Zone Coverage,Reginald,Mabry,29,centerfield,zone_coverage,3,team_run,tackle,1,,None,0
65430,NO,ILB,Coverage,Kyu,Snyder,29,zonedrop,zone_coverage,1,team_run,run_defense,1,,None,0
65507,NO,SS,Ball Hawk,Kevin,Hansford,29,centerfield,zone_coverage,-1,team_run,tackle,1,Shows up late to a team meeting.,None,0
65660,NO,ILB,Coverage,Alvin,Eckes,29,zonedrop,zone_coverage,2,team_run,run_defense,1,,None,0
66047,NO,TE,Vertical Threat,Andres,Smith,29,jugs,catching,0,team_run,run_block,-1,Struggles with conditioning drills.,None,0
66945,NO,WR,Speed,Gregory,Sprouse,29,square,route_running,0,team_run,run_block,1,,Strained Groin,1
67020,NO,OT,Run Blocking,Ivan,Molina,29,lift,strength,2,team_run,run_block,0,,None,0
67258,NO,WR,Red Zone Threat,Jesse,Walker,29,square,route_running,1,team_run,run_block,0,,None,0
70000,NO,OLB,Pass Rush,Christopher,Demoss,28,rip,pass_rush,1,team_run,run_defense,0,,None,0
70062,NO,OT,Balanced,John,Simmons,28,lift,strength,0,team_run,run_block,1,,None,0
70145,NO,FB,Balanced,Richard,Patrick,28,lead,run_block,1,team_run,strength,0,,None,0
70562,NO,OT,Balanced,Douglas,Decker,28,lift,strength,1,team_run,run_block,2,,None,0
71691,NO,WR,Route Runner,Daniel,Castro,28,square,route_running,3,team_run,run_block,4,Emerges as an early standout in minicamp reports.,None,0
73386,NO,OG,Run Blocking,William,Miller,28,lift,strength,1,team_run,run_block,2,,None,0
5053,TB,RB,Speed,Chris,Williams,25,plyometrics,agility,2,team_pass,catching,2,,None,0
5065,TB,OT,Run Blocking,Damien,Knebel,25,mirror,pass_block,2,team_pass,pass_block,4,Impresses position coach with consistent effort.,None,0
5078,TB,OLB,Pass Rush,Adrian,Figaro,25,rip,pass_rush,1,team_pass,pass_rush,1,,None,0
5157,TB,CB,Ball Hawk,Darnell,Hale,25,hipturn,man_coverage,1,team_pass,man_coverage,2,,None,0
6686,TB,ILB,Run Stopper,L.P.,Davis,25,zonedrop,zone_coverage,2,team_pass,man_coverage,1,,None,0
10004,TB,P,Power,Troy,Jackson,24,power,punt_power,0,team_pass,punt_power,1,,None,0
10012,TB,DT,Pass Rusher,T.Y.,Hubbard,24,rip,pass_rush,-2,team_pass,pass_rush,-1,"Consistently fails to execute assignments, prompting questions about future roster status.",None,0
10013,TB,K,Balanced,Ike,Tauchman,24,power,kick_power,1,team_pass,kick_accuracy,4,"Responds well to coaching, quickly implementing feedback.",None,0
10062,TB,DE,Run Stopper,Darrell,Sadler,24,rip,pass_rush,4,team_pass,pass_rush,3,Sets a strong example for fellow rookies with a positive attitude and work ethic.,None,0
10110,TB,OLB,Run Stopper,Ja'Wuan,Gray,24,zonedrop,run_defense,-2,team_pass,pass_rush,1,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
10140,TB,OT,Run Blocking,Trevon,Ingram,24,mirror,pass_block,3,team_pass,pass_block,3,Impresses position coach with consistent effort.,None,0
10142,TB,FB,Blocking,Owa,Flaherty,24,plyometrics,agility,0,team_pass,pass_block,0,Struggles with conditioning drills.,None,0
10153,TB,OG,Balanced,Jarrett,Liddi,24,mirror,pass_block,0,team_pass,pass_block,0,Gets unusually frustrated after losing a rep in individual drills.,Stinger,0
10170,TB,CB,Ball Hawk,Victor,Odom,24,hipturn,man_coverage,1,team_pass,man_coverage,2,,None,0
10275,TB,C,Balanced,Ryan,Wiggins,24,mirror,pass_block,4,team_pass,pass_block,1,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
10312,TB,FS,Zone Coverage,Brandon,Rowen,24,match,man_coverage,2,team_pass,zone_coverage,4,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
10356,TB,SS,Ball Hawk,Niko,Suarez,24,match,man_coverage,0,team_pass,zone_coverage,-1,Gets unusually frustrated after losing a rep in individual drills.,None,0
10406,TB,OT,Run Blocking,Jake,Hosmer,24,mirror,pass_block,6,team_pass,pass_block,4,"Takes the lead in drills, setting the pace for others to follow.",None,0
10460,TB,WR,Possession,Cordy,Turner,24,jugs,catching,3,team_pass,catching,0,,None,0
10725,TB,SS,Zone Coverage,David,Bembry,24,match,man_coverage,3,team_pass,zone_coverage,2,Quickly picks up the playbook and shows understanding in practice.,None,0
10990,TB,WR,Speed,Devon,Alford,24,jugs,catching,2,team_pass,speed,3,"Responds well to coaching, quickly implementing feedback.",None,0
11447,TB,OT,Run Blocking,Huascar,Stupar,24,mirror,pass_block,1,team_pass,pass_block,-1,Gets called out in team meetings for lack of focus.,None,0
11693,TB,QB,Balanced,Trevon,Cothran,24,film,football_iq,2,team_pass,throw_power,2,,None,0
11958,TB,ILB,Field General,Brett,Durham,24,zonedrop,zone_coverage,2,team_pass,man_coverage,2,,None,0
15052,TB,RB,Speed,Lamar,Pacheco,23,plyometrics,agility,3,team_pass,catching,3,"Responds well to coaching, quickly implementing feedback.",None,0
15229,TB,FS,Run Stopper,Jonas,Lawrence,23,match,man_coverage,1,team_pass,zone_coverage,1,,None,0
15243,TB,FS,Run Stopper,Phillip,Rogers,23,match,man_coverage,1,team_pass,zone_coverage,1,,None,0
15249,TB,DE,Run Stopper,Preston,Snodgress,23,rip,pass_rush,3,team_pass,pass_rush,2,,None,0
15330,TB,ILB,Field General,Beau,Oh,23,zonedrop,zone_coverage,1,team_pass,zone_coverage,2,,None,0
15339,TB,QB,Balanced,Travis,Kingery,23,film,football_iq,1,team_pass,throw_power,1,,None,0
15824,TB,TE,Vertical Threat,Adam,Rice,23,square,route_running,3,team_pass,speed,3,,None,0
15848,TB,CB,Man Coverage,Robert,Moxey,23,hipturn,man_coverage,2,team_pass,man_coverage,3,,None,0
15884,TB,TE,Receiving,Bam,Hunter,23,square,route_running,0,team_pass,catching,-2,Struggles with communication and timing on the field.,None,0
16138,TB,C,Run Blocking,Mike,Acevedo,23,mirror,pass_block,2,team_pass,pass_block,2,Impresses position coach with consistent effort.,None,0
16241,TB,RB,Balanced,Jerod,Guy,23,plyometrics,agility,2,team_pass,catching,4,Impresses position coach with consistent effort.,None,0
16248,TB,CB,Ball Hawk,Nate,Walker IV,23,hipturn,man_coverage,2,team_pass,man_coverage,1,,None,0
16285,TB,DT,Nose Tackle,Ivan,Hector,23,rip,pass_rush,2,team_pass,pass_rush,0,,None,0
16296,TB,RB,Speed,Jamarco,Woods,23,plyometrics,agility,1,team_pass,catching,0,,None,0
16373,TB,OT,Run Blocking,Derek,Castillo,23,mirror,pass_block,2,team_pass,pass_block,2,Shows up late to a team meeting.,None,0
16460,TB,C,Line Captain,Aaron,Marshall,23,mirror,pass_block,2,team_pass,pass_block,2,,None,0
16470,TB,FB,Blocking,Patrick,Nuno,23,plyometrics,agility,3,team_pass,pass_block,-1,,None,0
19975,TB,CB,Man Coverage,Malcolm,Williams,22,hipturn,man_coverage,4,team_pass,man_coverage,5,Emerges as an early standout in minicamp reports.,None,0
41725,TB,OG,Run Blocking,Ronald,Price,34,mirror,pass_block,0,team_pass,pass_block,3,,None,0
45315,TB,TE,Blocking,Michael,Delucia,33,square,route_running,0,team_pass,pass_block,1,,None,0
51286,TB,SS,Run Stopper,Jeffrey,Cullum,32,match,man_coverage,1,team_pass,man_coverage,1,,None,0
53244,TB,DT,Balanced,Matthew,Zimmer,32,rip,pass_rush,1,team_pass,pass_rush,2,,Sprained Rotator Cuff,4
55455,TB,RB,Speed,Max,Smith,31,plyometrics,agility,2,team_pass,catching,1,Completes all conditioning drills without issue.,None,0
55856,TB,DE,Run Stopper,Brian,Yokum,31,rip,pass_rush,0,team_pass,pass_rush,2,,None,0
60245,TB,OG,Run Blocking,William,Chittum,30,mirror,pass_block,1,team_pass,pass_block,1,,None,0
61243,TB,OT,Balanced,Peter,Smith,30,mirror,pass_block,-2,team_pass,pass_block,-1,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
61627,TB,FS,Run Stopper,Richard,Surges,30,match,man_coverage,1,team_pass,man_coverage,2,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
61884,TB,TE,Blocking,Glenn,Lloyd,30,square,route_running,3,team_pass,pass_block,3,Earns a shout-out in a press conference from the head coach.,None,0
63266,TB,CB,Man Coverage,Jason,Green,30,hipturn,man_coverage,1,team_pass,man_coverage,0,,None,0
63293,TB,OLB,Pass Rush,Robert,Wilkinson,30,rip,pass_rush,1,team_pass,pass_rush,0,,None,0
65537,TB,OG,Run Blocking,John,Stone,29,mirror,pass_block,-1,team_pass,pass_block,-1,Position coaches completly forget his name.,None,0
65741,TB,OT,Run Blocking,George,Benton,29,mirror,pass_block,1,team_pass,pass_block,0,,None,0
66152,TB,OLB,Speed,Stephen,Pearson,29,zonedrop,zone_coverage,2,team_pass,man_coverage,0,,None,0
67555,TB,OG,Balanced,Oliver,Harris,29,mirror,pass_block,4,team_pass,pass_block,3,"Responds well to coaching, quickly implementing feedback.",None,0
67678,TB,WR,Red Zone Threat,Clarence,Napier,29,jugs,catching,0,team_pass,catching,0,,None,0
67882,TB,WR,Red Zone Threat,Alfred,Swaray,29,jugs,catching,0,team_pass,catching,2,,None,0
69192,TB,WR,Possession,David,George,29,jugs,catching,-3,team_pass,catching,-3,"Has an on-field meltdown during a scrimmage, leading to being pulled from practice.",None,0
70637,TB,WR,Red Zone Threat,Anthony,Stovall,28,jugs,catching,0,team_pass,catching,0,,None,0
71061,TB,CB,Man Coverage,Myron,Mahan,28,hipturn,man_coverage,0,team_pass,man_coverage,2,,None,0
71257,TB,C,Run Blocking,Rick,Shoemaker,28,mirror,pass_block,3,team_pass,pass_block,2,Quickly picks up the playbook and shows understanding in practice.,None,0
71764,TB,FS,Man Coverage,Daniel,Lopez,28,match,man_coverage,4,team_pass,man_coverage,5,"Takes the lead in drills, setting the pace for others to follow.",None,0
5109,ARI,CB,Zone Coverage,Adam,Germen,25,zonedrop,zone_coverage,0,team_pass,zone_coverage,2,,None,0
5170,ARI,DE,Speed Rusher,Kendall,Dunn,25,shed,run_defense,2,team_pass,pass_rush,1,,None,0
5248,ARI,FB,Receiving,Craig,Crosby,25,plyometrics,agility,0,team_pass,catching,1,,None,0
5386,ARI,OLB,Pass Rush,Xavier,Gipson,25,shed,run_defense,1,team_pass,pass_rush,0,Struggles with conditioning drills.,None,0
5705,ARI,SS,Man Coverage,Mike,Adams,25,centerfield,zone_coverage,2,team_pass,man_coverage,2,Impresses position coach with consistent effort.,None,0
5993,ARI,CB,Ball Hawk,Franchy,Washington,25,zonedrop,zone_coverage,1,team_pass,zone_coverage,0,Completes all conditioning drills without issue.,None,0
6095,ARI,DT,Nose Tackle,Chris,Hill,25,shed,run_defense,3,team_pass,pass_rush,1,,None,0
6137,ARI,WR,Possession,Vontarrius,Robinson,25,jugs,catching,0,team_pass,catching,4,Completes all conditioning drills without issue.,None,0
6692,ARI,WR,Route Runner,Tarell,Griffin,25,jugs,catching,1,team_pass,route_running,0,,None,0
10240,ARI,DE,Speed Rusher,Elfrid,Putkonen,24,shed,run_defense,0,team_pass,pass_rush,0,Position coaches completly forget his name.,None,0
10287,ARI,DT,Balanced,Mike,LeVert,24,shed,run_defense,0,team_pass,pass_rush,1,Gets unusually frustrated after losing a rep in individual drills.,None,0
10290,ARI,ILB,Field General,Damien,Chachere,24,zonedrop,zone_coverage,3,team_pass,zone_coverage,-1,,None,0
10422,ARI,OLB,Run Stopper,Beau,Martin,24,zonedrop,run_defense,-3,team_pass,pass_rush,-1,Struggles with communication and timing on the field.,None,0
10916,ARI,DE,Speed Rusher,Joel,Guerra,24,shed,run_defense,1,team_pass,pass_rush,1,,None,0
11332,ARI,WR,Possession,Lance,Guilmet,24,jugs,catching,3,team_pass,catching,5,Sets a strong example for fellow rookies with a positive attitude and work ethic.,None,0
11351,ARI,WR,Route Runner,Chris,Snell,24,jugs,catching,1,team_pass,route_running,1,Shows up late to a team meeting.,None,0
11406,ARI,FB,Receiving,Marcell,Maysonet,24,plyometrics,agility,3,team_pass,catching,3,,None,0
11426,ARI,QB,Field General,Bobo,Sims,24,screen,throw_accuracy,-1,team_pass,throw_accuracy,1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
11505,ARI,TE,Vertical Threat,Cordrea,Hahn,24,jugs,catching,2,team_pass,speed,1,,None,0
11702,ARI,CB,Man Coverage,Nikola,LeBlanc,24,zonedrop,zone_coverage,4,team_pass,man_coverage,3,"Consistently executes plays at a high level, earning trust from the coaching staff.",None,0
14968,ARI,DE,Speed Rusher,Omarius,Beasley,23,shed,run_defense,1,team_pass,pass_rush,-1,,None,0
14974,ARI,OT,Balanced,Nathan,Hungalu,23,mirror,pass_block,4,team_pass,pass_block,4,Demonstrates unexpected versatility by excelling in an unfamiliar role.,None,0
14976,ARI,DT,Balanced,Caleb,Reiter,23,shed,run_defense,1,team_pass,pass_rush,-1,,None,0
14995,ARI,WR,Route Runner,Jamie,McCoy,23,jugs,catching,3,team_pass,route_running,0,"Responds well to coaching, quickly implementing feedback.",None,0
15005,ARI,OT,Run Blocking,Ryan,Segovia,23,mirror,pass_block,0,team_pass,pass_block,2,,None,0
